INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40001, 4289, 80069, 50030, TO_DATE('2022-06-24 02:25:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-26 04:22:18', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30001, 50367, 1010, TO_DATE('2023-09-10 07:11:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-09-10 07:25:19', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30002, 50154, 1020, TO_DATE('2020-08-19 08:05:28', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-08-19 08:12:28', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30003, 50180, 1008, TO_DATE('2022-11-17 00:37:07', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-17 00:57:07', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30004, 50216, 1007, TO_DATE('2023-06-19 00:13:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-19 00:23:24', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30005, 50095, 1012, TO_DATE('2023-05-01 22:51:03', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-01 23:07:03', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30006, 50031, 1008, TO_DATE('2023-07-20 17:03:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-20 17:22:45', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30007, 50044, 1014, TO_DATE('2021-12-14 02:30:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-14 02:40:36', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30008, 50333, 1011, TO_DATE('2020-02-06 11:50:23', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-06 12:02:23', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30009, 50238, 1017, TO_DATE('2023-12-04 08:49:44', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-04 08:54:44', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30010, 50161, 1002, TO_DATE('2021-07-07 17:31:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-07 17:45:39', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30011, 50283, 1007, TO_DATE('2023-08-31 21:59:42', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-31 22:05:42', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30012, 50173, 1020, TO_DATE('2021-07-12 09:49:58', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-12 10:04:58', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30013, 50437, 1011, TO_DATE('2020-05-19 07:21:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-19 07:26:13', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30014, 50182, 1001, TO_DATE('2021-02-15 20:54:05', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-02-15 21:00:05', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30015, 50106, 1003, TO_DATE('2022-06-07 11:44:23', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-07 12:04:23', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30016, 50340, 1005, TO_DATE('2021-01-15 02:37:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-01-15 02:50:24', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30017, 50082, 1003, TO_DATE('2023-01-19 07:25:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-01-19 07:43:35', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30018, 50065, 1014, TO_DATE('2022-10-16 09:41:50', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-16 10:01:50', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30019, 50238, 1002, TO_DATE('2022-04-18 01:19:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-18 01:26:25', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30020, 50226, 1008, TO_DATE('2021-05-08 05:14:11', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-08 05:34:11', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30021, 50260, 1013, TO_DATE('2022-04-08 18:52:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-08 19:03:21', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30022, 50082, 1001, TO_DATE('2021-03-27 11:11:08', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-27 11:26:08', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30023, 50453, 1009, TO_DATE('2022-02-18 05:59:57', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-18 06:11:57', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30024, 50487, 1019, TO_DATE('2022-12-30 02:58:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-30 03:12:39', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30025, 50015, 1016, TO_DATE('2023-02-25 02:56:11', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-25 03:09:11', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30026, 50474, 1014, TO_DATE('2022-07-19 09:13:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-19 09:30:32', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30027, 50298, 1014, TO_DATE('2020-12-22 02:10:50', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-22 02:22:50', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30028, 50444, 1002, TO_DATE('2021-03-02 10:34:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-02 10:40:25', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30029, 50068, 1020, TO_DATE('2023-11-25 12:23:38', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-25 12:39:38', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30030, 50402, 1009, TO_DATE('2021-06-27 06:09:20', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-27 06:20:20', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30031, 50352, 1014, TO_DATE('2021-06-13 16:38:12', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-13 16:53:12', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30032, 50277, 1012, TO_DATE('2022-04-21 10:11:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-21 10:21:21', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30033, 50059, 1012, TO_DATE('2020-04-28 21:41:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-28 21:48:25', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30034, 50275, 1015, TO_DATE('2021-02-04 23:56:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-02-05 00:16:54', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30035, 50356, 1011, TO_DATE('2020-05-17 02:24:49', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-17 02:35:49', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30036, 50142, 1003, TO_DATE('2023-08-19 03:05:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-19 03:14:37', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30037, 50423, 1002, TO_DATE('2022-07-25 13:25:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-25 13:30:39', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30038, 50258, 1007, TO_DATE('2021-03-16 17:51:01', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-16 18:00:01', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30039, 50369, 1015, TO_DATE('2023-07-28 03:48:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-28 04:07:35', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30040, 50445, 1015, TO_DATE('2021-01-08 02:55:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-01-08 03:07:04', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30041, 50354, 1020, TO_DATE('2023-06-01 10:31:49', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-01 10:46:49', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30042, 50321, 1019, TO_DATE('2023-06-09 16:55:02', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-09 17:02:02', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30043, 50051, 1004, TO_DATE('2022-05-11 04:05:31', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-11 04:16:31', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30044, 50179, 1014, TO_DATE('2023-06-02 19:14:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-02 19:19:34', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30045, 50229, 1001, TO_DATE('2023-03-14 06:00:20', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-03-14 06:06:20', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30046, 50210, 1011, TO_DATE('2023-09-09 16:28:02', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-09-09 16:44:02', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30047, 50416, 1010, TO_DATE('2020-06-20 14:46:20', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-20 14:59:20', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30048, 50447, 1019, TO_DATE('2022-08-23 20:58:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-23 21:13:13', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30049, 50402, 1007, TO_DATE('2022-10-05 18:31:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-05 18:47:14', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30050, 50437, 1003, TO_DATE('2022-06-01 12:50:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-01 13:03:37', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30051, 50075, 1015, TO_DATE('2023-11-10 11:34:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-10 11:45:22', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30052, 50300, 1009, TO_DATE('2022-10-25 19:17:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-25 19:24:24', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30053, 50162, 1002, TO_DATE('2021-02-26 20:55:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-02-26 21:02:27', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30054, 50441, 1008, TO_DATE('2022-06-25 11:14:16', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-25 11:25:16', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30055, 50392, 1009, TO_DATE('2022-10-21 19:55:43', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-21 20:11:43', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30056, 50055, 1014, TO_DATE('2022-08-14 07:05:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-14 07:25:21', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30057, 50091, 1017, TO_DATE('2022-12-27 11:25:18', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-27 11:39:18', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30058, 50411, 1006, TO_DATE('2020-10-06 09:49:48', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-06 10:02:48', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30059, 50034, 1014, TO_DATE('2020-06-10 19:42:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-10 19:55:33', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30060, 50048, 1008, TO_DATE('2023-05-03 13:36:29', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-03 13:48:29', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30061, 50398, 1012, TO_DATE('2020-04-23 03:02:30', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-23 03:08:30', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30062, 50297, 1004, TO_DATE('2022-07-17 12:28:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-17 12:39:22', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30063, 50469, 1015, TO_DATE('2022-02-01 15:25:30', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-01 15:30:30', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30064, 50218, 1012, TO_DATE('2020-12-03 16:55:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-03 17:14:46', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30065, 50187, 1014, TO_DATE('2022-05-29 04:41:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-29 04:51:00', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30066, 50098, 1001, TO_DATE('2020-03-23 08:51:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-23 08:57:35', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30067, 50056, 1020, TO_DATE('2020-09-14 04:58:12', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-09-14 05:09:12', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30068, 50394, 1007, TO_DATE('2023-12-23 06:51:47', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-23 07:11:47', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30069, 50113, 1004, TO_DATE('2021-05-03 22:27:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-03 22:34:04', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30070, 50370, 1002, TO_DATE('2020-12-16 04:26:03', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-16 04:45:03', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30071, 50095, 1009, TO_DATE('2023-07-17 02:34:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-17 02:50:37', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30072, 50281, 1004, TO_DATE('2021-07-04 21:48:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-04 22:06:04', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30073, 50186, 1004, TO_DATE('2023-09-28 14:19:59', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-09-28 14:27:59', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30074, 50222, 1010, TO_DATE('2021-10-25 13:13:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-10-25 13:32:45', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30075, 50432, 1020, TO_DATE('2020-12-21 23:31:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-21 23:44:52', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30076, 50113, 1003, TO_DATE('2020-03-27 16:49:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-27 16:55:46', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30077, 50248, 1016, TO_DATE('2020-07-11 17:47:17', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-11 18:02:17', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30078, 50117, 1015, TO_DATE('2022-03-25 18:57:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-25 19:06:19', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
INSERT INTO TripStopLog (tripStopID, busScheduleID, platformID, actualArrivalTime, actualDepartureTime, status) VALUES (30079, 50372, 1019, TO_DATE('2022-02-08 21:53:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-08 22:07:27', 'YYYY-MM-DD HH24:MI:SS'), 'completed');
