INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80001, 318, 'BUS80001', 'Recognize Model', 36, 'Active', 2024, 'Standard Coach');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8309, 120, 7001, 'S8309', 'Retail', 17, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8310, 120, 7001, 'S8310', 'Retail', 65, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8311, 114, 7013, 'S8311', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8312, 108, 7020, 'S8312', 'Retail', 77, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8313, 114, 7004, 'S8313', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8314, 113, 7006, 'S8314', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8315, 120, 7005, 'S8315', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8316, 101, 7019, 'S8316', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8317, 106, 7014, 'S8317', 'Retail', 91, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8318, 104, 7004, 'S8318', 'Retail', 92, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8319, 114, 7003, 'S8319', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8320, 113, 7016, 'S8320', 'Retail', 53, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8321, 118, 7003, 'S8321', 'Retail', 41, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8322, 107, 7006, 'S8322', 'Retail', 81, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8323, 101, 7011, 'S8323', 'Retail', 59, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8324, 110, 7013, 'S8324', 'Retail', 82, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8325, 116, 7016, 'S8325', 'Retail', 17, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8326, 119, 7015, 'S8326', 'Retail', 47, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8327, 116, 7009, 'S8327', 'Retail', 79, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8328, 112, 7018, 'S8328', 'Retail', 29, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8329, 104, 7016, 'S8329', 'Retail', 42, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8330, 118, 7001, 'S8330', 'Retail', 10, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8331, 113, 7002, 'S8331', 'Retail', 15, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8332, 114, 7019, 'S8332', 'Retail', 66, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8333, 101, 7012, 'S8333', 'Retail', 67, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8334, 109, 7014, 'S8334', 'Retail', 67, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8335, 103, 7007, 'S8335', 'Retail', 15, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8336, 119, 7018, 'S8336', 'Retail', 32, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8337, 107, 7002, 'S8337', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8338, 104, 7008, 'S8338', 'Retail', 78, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8339, 119, 7008, 'S8339', 'Retail', 31, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8340, 108, 7003, 'S8340', 'Retail', 93, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8341, 107, 7006, 'S8341', 'Retail', 50, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8342, 107, 7003, 'S8342', 'Retail', 22, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8343, 114, 7011, 'S8343', 'Retail', 47, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8344, 104, 7019, 'S8344', 'Retail', 12, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8345, 112, 7018, 'S8345', 'Retail', 53, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8346, 102, 7014, 'S8346', 'Retail', 51, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8347, 101, 7006, 'S8347', 'Retail', 85, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8348, 109, 7005, 'S8348', 'Retail', 66, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8349, 109, 7017, 'S8349', 'Retail', 70, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8350, 103, 7004, 'S8350', 'Retail', 73, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8351, 112, 7010, 'S8351', 'Retail', 83, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8352, 115, 7016, 'S8352', 'Retail', 74, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8353, 108, 7003, 'S8353', 'Retail', 43, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8354, 101, 7005, 'S8354', 'Retail', 43, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8355, 111, 7019, 'S8355', 'Retail', 51, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8356, 120, 7001, 'S8356', 'Retail', 36, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8357, 112, 7003, 'S8357', 'Retail', 59, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8358, 116, 7011, 'S8358', 'Retail', 32, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8359, 113, 7006, 'S8359', 'Retail', 35, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8360, 118, 7011, 'S8360', 'Retail', 39, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8361, 107, 7001, 'S8361', 'Retail', 51, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8362, 113, 7015, 'S8362', 'Retail', 60, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8363, 118, 7004, 'S8363', 'Retail', 71, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8364, 108, 7014, 'S8364', 'Retail', 73, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8365, 120, 7014, 'S8365', 'Retail', 86, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8366, 118, 7010, 'S8366', 'Retail', 57, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8367, 106, 7013, 'S8367', 'Retail', 80, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8368, 113, 7003, 'S8368', 'Retail', 85, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8369, 110, 7019, 'S8369', 'Retail', 45, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8370, 119, 7012, 'S8370', 'Retail', 93, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8371, 104, 7007, 'S8371', 'Retail', 26, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8372, 109, 7019, 'S8372', 'Retail', 12, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8373, 120, 7006, 'S8373', 'Retail', 55, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8374, 119, 7002, 'S8374', 'Retail', 40, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8375, 115, 7006, 'S8375', 'Retail', 18, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8376, 120, 7004, 'S8376', 'Retail', 17, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8377, 101, 7004, 'S8377', 'Retail', 95, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8378, 116, 7012, 'S8378', 'Retail', 27, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8379, 112, 7008, 'S8379', 'Retail', 87, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8380, 116, 7014, 'S8380', 'Retail', 62, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8381, 110, 7004, 'S8381', 'Retail', 59, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8382, 112, 7014, 'S8382', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8383, 103, 7011, 'S8383', 'Retail', 52, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8384, 102, 7004, 'S8384', 'Retail', 31, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
